4608,"Product-Producer(e2,e1)","One <e1> daughter </e1> sewed four wide shirttails into a <e2> sack </e2> , which the men in the family filled with corn and sweet potatoes and hid in a ditch .", the sack is not a product of the daughter
4609,"Component-Whole(e2,e1)","The <e1> screen </e1> works using <e2> ink </e2> , just like books and newspapers , but displays the ink particles electronically .",
4610,Other,The mobile <e1> meth </e1> was inside a <e2> van </e2> parked inside a storage unit at 4095 West Kearns .,
4611,"Cause-Effect(e1,e2)",These <e1> tests </e1> establish baseline <e2> information </e2> on employees and help insure that they are appropriately matched to the physical demands of their jobs ., information is an occurrence
4612,"Component-Whole(e2,e1)",The cerebral <e1> cortex </e1> is composed of a sheet of <e2> neurons </e2> that during evolution has increased by three orders of mag- nitude in surface area .,
4613,"Cause-Effect(e2,e1)","Because the <e1> disorders </e1> are caused by defective lysosomal <e2> enzymes </e2> , with the result being lysosomal accumulation of pathway intermediates , these are often referred to as lysosomal storage diseases .",
4614,"Entity-Destination(e1,e2)","She poured <e1> flour </e1> into the <e2> bowl </e2> , and asked me to take out four eggs from the carton and carefully crack them into the bowl .",
4615,"Message-Topic(e1,e2)",They respond to more and more <e1> telephone calls </e1> demanding <e2> payments </e2> to cover costs in order to receive their prize .," Demands are also ""about""."
4616,"Message-Topic(e1,e2)",This <e1> speech </e1> makes explicitly crystal clear the <e2> strategies </e2> adopted by the imperialists to subjugate man .,
4617,"Entity-Destination(e1,e2)","Finally , we injected <e1> syscalls </e1> into the <e2> virtual machine </e2> .",
4618,"Entity-Origin(e2,e1)","The region 's <e1> forests </e1> also provide minor forest produce such as posts and poles , other hewn timber , <e2> firewood </e2> , wood chop blocks and specialty timbers .", (a) is satisfied
4619,"Member-Collection(e2,e1)","There is a large <e1> network </e1> of social <e2> scientists </e2> studying agricultural systems , and interdisciplinary working groups have developed around themes such as the nature off traditional and modern agrucultural production and the energetic efficiencies of farminc systems .",
4620,"Component-Whole(e2,e1)",The <e1> festival </e1> involved two practical <e2> competitions </e2> and a lecture .,
4621,"Member-Collection(e2,e1)","Outside the walls of Athens , the site of the Academy was a sacred <e1> grove </e1> of olive <e2> trees </e2> , still recalled in the phrase `` the groves of Academe . ''", A grove is a small forest.
4622,"Member-Collection(e2,e1)","Just as Jack says , `` On deck , you scabrous dogs , '' to the very left edge of the screen over Jack 's shoulder is a grip <e1> crew </e1> <e2> member </e2> with a tan cowboy hat , white short sleeve tee shirt and sunglasses , just standing there looking out to sea .",
4623,"Entity-Origin(e2,e1)",The Tuxtlas <e1> area </e1> is the source of the olivine-augite <e2> basalts </e2> .,
4624,Other,"The UK <e1> economy </e1> has come out of <e2> recession </e2> , after figures showed it had grown by a weaker-than-expected 0.1 % in the last three months of 2009 .",
4625,"Entity-Destination(e1,e2)",The <e1> car </e1> has been delivered to the upholstery <e2> shop </e2> .,
4626,"Entity-Origin(e1,e2)","In Lotus , the 1st <e1> circuit </e1> departed from <e2> precedent </e2> , narrowing protection for developed software and giving crafty litigators a blank disk .",
4627,"Entity-Destination(e1,e2)",I pulled the breather hose off of the airbox and placed the <e1> end </e1> in a nalgene <e2> bottle </e2> .,
4628,"Entity-Destination(e1,e2)","When a metallic <e1> screen </e1> was placed inside the <e2> coil </e2> , so as to surround the needle , the demagnetization produced by the discharge was less .",
4629,"Entity-Destination(e1,e2)",Only few selected <e1> people </e1> journeyed into <e2> outer space </e2> .,
4630,"Cause-Effect(e2,e1)","The current <e1> crisis </e1> was caused by the <e2> housing bubble </e2> , and the primary cause of the housing bubble was the Federal Reserve keeping interest rates at 1 percent .",
4631,"Component-Whole(e1,e2)",This <e1> photograph </e1> of an automobile training device was enclosed in a <e2> letter </e2> to Edwin Link .,
4632,"Entity-Destination(e1,e2)",The <e1> strips </e1> were placed into individual <e2> chambers </e2> for incubation .,
4633,"Member-Collection(e2,e1)","Over the sierras from Los Gazquez , passing the peaks of limestone , the cliffs where the peregrines battle for purchase , the <e1> clattering </e1> of <e2> choughs </e2> tumble to cave mouths .",
4634,Other,I read that interview you did with the <e1> guy </e1> who came up with flash <e2> mobs </e2> ., no evidence for product-producer
4635,Other,"Winners of four straight games , the <e1> side </e1> has constructed the program 's best <e2> start </e2> since 1979-80 and the third-best opening in school history .", no evidence for Product-Producer
4636,"Instrument-Agency(e2,e1)",Some <e1> researchers </e1> watered the plant with <e2> luciferin </e2> .,
4637,Other,"The Tour of California raced through West Marin on Monday in a <e1> blur </e1> of speeding <e2> bicyclists </e2> and their caravan of support vehicles , once again sparking charges that it puts spectators in harm 's way .", A blur is an event.
4638,"Entity-Destination(e1,e2)",International committees have bestowed industry <e1> awards </e1> to outstanding <e2> companies </e2> .,
4639,"Message-Topic(e1,e2)",The first <e1> workshop </e1> was convened on the topic of <e2> derivatives </e2> .,
4640,"Message-Topic(e1,e2)",The <e1> appendix </e1> gives a summary of financing <e2> transactions </e2> .,
4641,Other,"That song immediately segues into the maniacal `` Red & Purple '' , a bewilderingly worded love <e1> song </e1> accompanied by a toy <e2> piano </e2> and fuzzy bass .", the piano is not responsible for the production of the song
4642,"Content-Container(e1,e2)",The Skinner <e1> box </e1> was inside a large wooden <e2> icebox </e2> ., prototypical example
4643,"Instrument-Agency(e2,e1)",One marine <e1> mammal </e1> breaks open shellfish by hitting the shellfish with a <e2> stone </e2> .,
4644,"Component-Whole(e2,e1)",The liftable <e1> scaffold </e1> 10 has a <e2> platform </e2> 12 including a frame 14 .,
4645,"Message-Topic(e1,e2)","It is an international <e1> newsletter </e1> designed to inform about <e2> work </e2> in progress , conferences , publications , etc .",
4646,"Component-Whole(e1,e2)",The <e1> fundus </e1> of the <e2> stomach </e2> is that part dorsal to the cardiac ostium and refers to either its lumen or its wall .,
4647,"Cause-Effect(e1,e2)",Both over-the-counter pain <e1> pills </e1> and prescription drugs cause medication-overuse <e2> headaches </e2> .,
4648,"Member-Collection(e2,e1)",The kennels of hounds and <e1> mews </e1> of <e2> hawks </e2> were a form of conspicuous consumption that only a noble could afford as so mark his status ., A collective name.
4649,"Content-Container(e1,e2)","When recruits were paid a shilling for signing on to the Royal Navy , press gangs tricked men into committing themselves to service by passing them the <e1> coin </e1> in a <e2> tankard </e2> of beer .", prototypical example
4650,"Component-Whole(e2,e1)",She lightly clicked the <e1> mouse </e1> <e2> button </e2> with her index finger .,
4651,Other,The protein <e1> products </e1> encoded by this <e2> class </e2> of resistance gene are located within the plant cell cytoplasm ., class is not a producer
4652,"Member-Collection(e2,e1)","Instead of this set of Grub Street authors , the mere <e1> canaille </e1> of <e2> letters </e2> , this corporation of Mendicity , this ragged regiment of genius suing at the corners of streets in forma pauperis , give me the gentleman and scholar , with a good house over his head and a handsome table 'with wine of Attic taste ' to ask his friends to , and where want and sorrow never come .", Canaille: a disorganized collection of things.
4653,"Content-Container(e1,e2)","The <e1> cup </e1> was inside a 9ft <e2> oak coffin </e2> , carved from a single tree trunk .", prototypical example
4654,"Product-Producer(e2,e1)",His <e1> rival </e1> won the nod with a <e2> pledge </e2> to spend $ 500000 of his own money on the race ., Product-Producer is stronger than Instrument-Agency.
4655,"Cause-Effect(e2,e1)",Most <e1> deaths </e1> from the accident were caused by radiation <e2> poisoning </e2> .,
4656,Other,The <e1> prisoner </e1> was taken into preventive <e2> custody </e2> this morning ., violates b.1
4657,"Entity-Destination(e1,e2)",The <e1> leftovers </e1> are pushed into the <e2> colon </e2> .,
4658,"Cause-Effect(e2,e1)",Bankers were assessing the <e1> loss </e1> caused by the poor <e2> performance </e2> of Gartmore 's 340m pounds IPO this week after it needed to be scaled down and its price slashed .,
4659,"Content-Container(e1,e2)",His mother 's <e1> body </e1> was in a <e2> chest freezer </e2> in the basement .,
4660,"Entity-Destination(e1,e2)",The second dancer has added <e1> rhythm </e1> into his <e2> dance </e2> .,
4661,"Component-Whole(e2,e1)",The <e1> crane </e1> has a five-section 51 m <e2> boom </e2> with MEGAFORM shaping for greater rigidity and Grove 's patented TWIN-LOCK boom pinning system .,
4662,"Component-Whole(e2,e1)","I made two pairs of <e1> jeans </e1> with regular <e2> zippers </e2> , which both quickly tore out .",
4663,"Entity-Origin(e2,e1)","A nice , big bowl of homemade <e1> vegetable </e1> <e2> soup </e2> is one of the best ways to get a lot of the veggies you need all in one dish .",
4664,"Product-Producer(e2,e1)","Using the latest techniques of a science known as tissue engineering , <e1> researchers </e1> at the University of Boston recently grew a human <e2> ear </e2> on the back of a mouse -- apparently with no adverse effects to the hybrid rodent .", the ear is the product of the researchers' experiments and study; modality is outside
4665,"Message-Topic(e1,e2)",Such a <e1> conclusion </e1> highlights the <e2> importance </e2> of environmental concern in understanding and encouraging environmental behavior .,
4666,"Content-Container(e1,e2)",The balance of the <e1> loot </e1> was in a <e2> box </e2> in the garage ., prototypical example
4667,"Component-Whole(e2,e1)",This <e1> door </e1> <e2> handle </e2> is in gold color and is installed on the front door .,
4668,Other,The <e1> phrase </e1> was related in a <e2> preface </e2> of a 1904 collection of Drury 's stories ., The relation is unclear.
4669,"Content-Container(e1,e2)","The <e1> ring </e1> was in a <e2> glass </e2> of champagne , and all of hubby 's family was present .", prototypical example
4670,"Entity-Origin(e1,e2)",The <e1> legend </e1> was derived from a much older <e2> publication </e2> .,
4671,"Component-Whole(e2,e1)",Mothers transmit the cavity causing bacteria by kissing their <e1> babies </e1> <e2> mouths </e2> .,
4672,"Entity-Origin(e1,e2)",The death of a massive nearby star billions of years ago offers evidence the <e1> sun </e1> was born in a star <e2> cluster </e2> .,
4673,"Entity-Destination(e1,e2)",Throwing <e1> trash </e1> into the <e2> dumpster </e2> 70 feet away from the third story floor was very dangerous .,
4674,Other,The <e1> company </e1> has been dragged into a <e2> lawsuit </e2> ., violates b.1
4675,"Message-Topic(e2,e1)",The calculated <e1> efficiency </e1> has already been defined in the preceding <e2> paragraph </e2> .,
4676,Other,State abandoned national socio-cultural imperatives and rushed in to join the scandalous community and the <e1> camaraderie </e1> of the <e2> tyrants </e2> ., That's how they feel -- as fellow tyrants.
